ID: 4, Type: laptop, Speed: N/A km/h, Position: (316, 239)
ID: 139, Type: car, Speed: 94 km/h, Position: (321, 275)
ID: 140, Type: car, Speed: 14 km/h, Position: (344, 72)
ID: 66, Type: car, Speed: 9 km/h, Position: (246, 220)
ID: 116, Type: car, Speed: 14 km/h, Position: (274, 96)
ID: 125, Type: car, Speed: 28 km/h, Position: (303, 146)
ID: 126, Type: car, Speed: 25 km/h, Position: (350, 119)
ID: 135, Type: car, Speed: 23 km/h, Position: (421, 135)
ID: 136, Type: car, Speed: 17 km/h, Position: (392, 90)
ID: 137, Type: car, Speed: 28 km/h, Position: (450, 190)
ID: 138, Type: car, Speed: 12 km/h, Position: (367, 56)
ID: 139, Type: car, Speed: 68 km/h, Position: (320, 277)
ID: 140, Type: car, Speed: 11 km/h, Position: (344, 73)
ID: 116, Type: car, Speed: 14 km/h, Position: (273, 97)
ID: 125, Type: car, Speed: 27 km/h, Position: (302, 147)
ID: 126, Type: car, Speed: 24 km/h, Position: (349, 120)
ID: 135, Type: car, Speed: 19 km/h, Position: (421, 136)
ID: 136, Type: car, Speed: 14 km/h, Position: (392, 91)
ID: 137, Type: car, Speed: 23 km/h, Position: (449, 191)
ID: 138, Type: car, Speed: 10 km/h, Position: (367, 57)
ID: 139, Type: car, Speed: 54 km/h, Position: (318, 277)
ID: 140, Type: car, Speed: 10 km/h, Position: (343, 74)
ID: 1, Type: person, Speed: N/A km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 6 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 6 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 2 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 2 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (327, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 3 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (327, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (323, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (323, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (327, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (327, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (326, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (327, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 241)
ID: 1, Type: person, Speed: 5 km/h, Position: (325, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (323, 242)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 243)
ID: 1, Type: person, Speed: 5 km/h, Position: (324, 241)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (321, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 5 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 240)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (318, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (321, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (322, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (319, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 239)
ID: 1, Type: person, Speed: 4 km/h, Position: (320, 239)
